BLEU,WER,diff_ref_hyp,nr_1,diff_hyp_ref,nr_2,reference,hypothese,id
0.39,0.34,besteht aus männern einmal bei jungen,6,sind mindestens männer man junge eine,6,wenn wir wissen dass die maturitätsquote heute respektive bei der verteilung schon aus 60 prozent frauen und 40 prozent jungen männern besteht dann gibt es dort auch handlungsbedarf und zwar einmal auf der anderen seite,wenn wir heute wissen dass mindestens eine maturitätsquote heute respektive die verteilung schon 60 prozent frauen sind auf 40 prozent junge männer dann gibt es dort auch handlungsbedarf und zwar man auf der anderen seite,1065  d0e75f24-665e-49a4-ad48-bf310715aa2b
0.39,0.22,durch noch zehn,3,für 10,2,sie kann einfacher durch die mitarbeitenden der zehn regierungsstatthalterämter erfolgen als zusätzlich noch durch eine vielzahl von gemeinden,sie kann einfacher für die mitarbeitenden der 10 regierungsstatthalterämter erfolgen als zusätzlich für eine vielzahl von gemeinden,3003  b28bbf05-c1fe-44e5-91d1-42f730010d83
0.39,0.33,die wie oder riesenproblem dies,5,an problem aber welche den es riesiges,7,dies ist ein riesenproblem bei der bkw wie auch bei vielen anderen betrieben die direkt oder indirekt mehrheitlich dem kanton gehören,es ist ein riesiges problem bei der bkw aber auch bei vielen anderen betrieben welche direkt an den indirekt mehrheitlich dem kanton gehören,2221  7551a19f-6e0e-4b39-b994-7d06f28abb1e
0.39,0.42,eu knechten sozialsysteme von auspressen der,6,nächten europäische ausbressen einer sozialsystem nach orpeischen union,8,wir wollen uns aber von der eu nicht knechten lassen und wir wollen unsere sozialsysteme nicht wie eine zitrone durch die eu auspressen lassen,wir wollen uns aber nicht nach nächten einer orpeischen union und wir wollen unsere sozialsystem nicht wie eine zitrone durch die europäische union ausbressen lassen,1271  64d1bb04-7a78-4a39-baa8-63836a5fd1a3
0.39,0.35,strassenumgestaltungsmassnahmen realisiert überall es,4,orten die allen gebaut umgestaltungsmassnahmen strassen das,7,wir sind überzeugt dass strassenumgestaltungsmassnahmen nicht überall so grosszügig realisiert werden müssen wie es mehrere beispiele der letzten jahre zeigen,wir sind überzeugt dass die strassen umgestaltungsmassnahmen nicht allen orten so grosszügig gebaut werden müssen wie das mehrere beispiele der letzten jahre zeigen,1045  5626cd59-3dce-47ed-a692-b5243c5ffb89
0.39,0.32,laufend shenzhen nara japan china,5,weiterhin mara chenseen appen auch kina,6,die zusammenarbeit zwischen nara in japan und shenzhen in china läuft nach wie vor gut und wird laufend ausgebaut,die zusammenarbeit zwischen mara in appen und chenseen in kina läuft nach wie vor gut und wird auch weiterhin ausgebaut,1552  7970a8c2-28a8-4956-b9b1-2eac52f331d3
0.389,0.38,wie den leuenberger samuel schon,5,sommerleiher bereits einen wieder,4,der grosse rat hat im jahr 2015 den entscheid so gefällt damals leider ohne diskussion wie samuel leuenberger schon erwähnt hat,der grosse rat hat im jahr 2015 einen entscheid so gefällt leider damals ohne diskussion wieder sommerleiher bereits erwähnt,949  6cc0eb08-78b3-4109-89e3-9e7228850874
0.389,0.39,daran zeit gut tatsächlich wenn ausreicht tun,7,nordstand ausreichen seite betreffend,4,ich denke wir tun gut daran den notstand dann auszurufen wenn die zeit tatsächlich nicht ausreicht um den notstand auf gesetzesebene und so weiter zu beheben und die situation zu verändern,ich denke wir den nordstand dann auszurufen betreffend die seite nicht ausreichen um auf gesetzesebene und so weiter den notstand zu beheben und die situation zu verändern,458  e20e7b26-3ed7-49f3-85a5-74dd4af0799c
0.388,0.25,nummer ab deshalb,3,planungserklärungen nur,2,die svp lehnt deshalb die planungserklärung 3 und die planungserklärung 4 ab nummer 4 wegen überflüssigkeit,die svp lehnt die planungserklärungen 3 und die planungserklärung 4 nur 4 wegen überflüssigkeit,1011  445cc29c-f12a-4f50-b170-cb790604c688
0.388,0.36,saal,1,drinnen auch und,3,viele hier im saal haben wahrscheinlich noch die veloprüfung im hinterkopf,viele und hier drinnen haben wahrscheinlich auch noch die veloprüfung im hinterkopf,2811  344aba7d-f7aa-4027-b14c-0439b45adc2f
0.388,0.37,konsumverhalten nach marktfremde unserem eine,5,konsument in neuem verhalten marktsändige,5,nach unserem verständnis würde ein solches konsumverhalten die energiewende unterstützen und nicht eine staatliche preisvorgabe für eine marktfremde stromproduktion,in neuem verständnis würde ein solches konsument verhalten die energiewende unterstützen und nicht die staatliche preisvorgabe für marktsändige stromproduktion,2428  63e3cb52-004d-48b7-885c-d743a3033540
0.386,0.3,den für diese,3,sie zum,2,diese leisten einen wichtigen beitrag für den zusammenhalt unserer gesellschaft,sie leisten einen wichtigen beitrag zum zusammenhalt unserer gesellschaft,1172  2907f65b-f62a-4a83-9ae1-5ce616d4f8d2
0.386,0.48,kurs bewilligung einen das auszuführen erhalten würde um randregion russen,10,anderen käme an oder für zurückzuführen dann kursbewilligung der,9,sollte trotzdem eine randregion nicht genügend bedient werden sollte es möglich sein dass ein haustechniker durch einen kurs eine bewilligung erhalten würde um das russen in dieser region auszuführen,sollte trotzdem an der anderen region nicht genügend bedient werden dann sollte es möglich sein dass ein haustechniker durch eine kursbewilligung oder käme für in dieser region zurückzuführen,1945  aab89f44-28f7-4d9d-86b2-0bafbe2a2b66
0.386,0.47,bve in bestehen dann,4,zu sind zwei wir das alle gödern wissen,8,im moment bestehen viele provisorien und die bauvorhaben die auf uns zukommen gehen dann in die bve,im moment sind viele provisorien und die bauvorhaben die zu auf uns zukommen gehen zwei gödern das wissen wir alle,247  c97436e9-7795-42bf-9b80-4e4315e3943c
0.386,0.27,svpfraktion auch sowohl,3,vion fraktion,2,die svpfraktion wird die motion sowohl als motion als auch als postulat ganz klar ablehnen,die fraktion wird die motion als motion vion als postulat ganz klar ablehnen,1832  b9ce9eeb-9735-4228-8f24-e79b26b30715
0.385,0.36,sehen welche diejenige wir es zwar,6,die jene sehe das,4,wir sehen es nämlich etwas anders und zwar bin ich sicher nicht diejenige welche dagegen ist dass sich junge für politik interessieren,ich sehe das nämlich etwas anders und ich bin sicher nicht jene die dagegen ist dass sich junge für die politik interessieren,150  ab54776b-a0fd-4726-abfc-d94f25e718c0
0.385,0.38,am verunmöglicht anlaufen das,4,zu verunmöglich dieser nachlaufen,4,zusätzlich verunmöglicht der automatische informationsaustausch der am anlaufen ist praktisch das parkieren von vermögen im ausland,zusätzlich ist der automatische informationsaustausch der nachlaufen ist dieser verunmöglich praktisch zu parkieren von vermögen im ausland,3060  86c90bcb-306a-44a4-b601-80273f75287b
0.385,0.33,die erwähnten das,3,für erwähnt auch dieses,4,unsere fraktion hat das geschäft selbstverständlich intensiv diskutiert und die erwähnten unterlagen sehr genau gesichtet,für unsere fraktion hat dieses geschäft selbstverständlich intensiv diskutiert und erwähnt unterlagen auch sehr genau gesichtet,3144  6f3d362a-1668-4abc-8755-36953295ff94
0.385,0.38,erstversorger gesundheitscheck den,3,gesundheitssekt erstversorgung erstverschorber der,4,nach dem gesundheitscheck in den bundeszentren werden sie einem hausarzt als erstversorger zugeteilt,nach dem gesundheitssekt in der bundeszentren werden sie einem hausarzt als erstversorgung als erstverschorber zugeteilt,2305  b011f313-08f7-4de4-8c36-83d5667248cf
0.385,0.4,innerhalb glpfraktion prüfungsaufträge prüfenswert diese dazu,6,prüfenswelt in prüfungsaufgaben fraktion,4,es ist sicherlich prüfenswert deshalb haben wir uns innerhalb der glpfraktion auch dazu entschlossen uns hinter die regierung zu stellen und diese prüfungsaufträge zu unterstützen,es ist sicherlich prüfenswelt wir haben uns deshalb auch in der fraktion entschlossen uns hinter die regierung zu stellen und die prüfungsaufgaben zu unterstützen,2338  cc012495-b118-4d84-bd5d-c82e800eff9a
0.385,0.44,sta gehen nochmals diese komitee gemeinden den zum von bögen zurück,11,zurückgehen börger gemeinde staatskanzlei einmal doch der noch,8,schon nur aus diesem grund ist es sinnvoll wenn diese bögen von den gemeinden nochmals zurück zum komitee gehen und nicht direkt an die sta weitergeleitet werden,schon nur aus diesem grund ist es doch sinnvoll wenn die börger der gemeinde noch einmal zurückgehen und nicht direkt an die staatskanzlei weitergeleitet werden,1225  3bb0cbd7-4753-4158-85f9-a88003e85b4a
0.385,0.38,ist damit ein in welches diesem verlässliches,7,die verlässlich das es hier somit im,7,damit wird ein verlässliches finanzierungssystem geschaffen welches den kirchen eine gewisse planungssicherheit gibt und welches unabhängig ist von den jährlichen budgetdebatten in diesem rat,somit wird es verlässlich das finanzierungssystem geschaffen das den kirchen eine gewisse planungssicherheit gibt und die unabhängig von den jährlichen budgetdebatten hier im rat,3230  35177a72-d3bf-49f6-a544-25a5fefc24a0
0.385,0.41,das mittel den müssen denn wieder berufsschulen und,8,müsste mittelberufsschulen dann man,4,das tönt gut aber auch hier müssen wir wieder ein bisschen genauer hinschauen denn unter den öffentlichen schulen verstehen wir die volksschulen und die mittel und berufsschulen,tönt gut aber auch hier müsste man ein bisschen genauer hinschauen dann unter öffentlichen schulen verstehen wir die volksschulen mittelberufsschulen,453  2f51b123-38fe-4996-ab27-7b406f809971
0.384,0.31,staatstragenden an abstimmungen teilnahme ist,5,staatsfragenden sind einnahmeabstimmung,3,die teilnahme an abstimmungen und wahlen ist tief und das vertrauen in die staatstragenden institutionen gering,die einnahmeabstimmung und wahlen sind tief und das vertrauen in die staatsfragenden institutionen gering,3192  8a06d412-78ad-492a-b243-4f2bc404260d
0.384,0.42,alter notwendig darum,3,dieser alten nötig grund aus diesem leuenberger bdp,8,deshalb ist die revitalisierung alter quellen nicht notwendig und darum stimmen wir den planungserklärungen 6 und 7 ebenfalls zu,deshalb ist die revitalisierung dieser alten quellen nicht nötig aus diesem grund stimmen wir den planungserklärungen bdp leuenberger 6 und 7 ebenfalls zu,235  bd96e49c-8645-40be-9f8c-479720ac6b74
0.384,0.45,vorgesehen ihn niedrigeren wir ein nicht hat,7,jetzt dieser sie kein vorsieht in wenn,7,wir sollten hier nicht ein falsches signal aussenden und als kanton bern einen niedrigeren tarif verlangen als ihn der ständerat vorgesehen hat,sie sollten jetzt hier kein falsches signal aussenden und als kanton bern einen in dieser tarif verlangen wenn der ständerat vorsieht,939  c4b62b82-de09-43e8-8a4f-2e8626114dc1
0.384,0.35,hofstetten schwanden diesen schwellenkorporationen den müssen,6,schwellenkooperation anderen in hochstetten des müsste schon,7,45 prozent von diesen 188 mio franken bezahlt der bund und den rest rund 4 mio franken müssen die schwellenkorporationen von hofstetten schwanden und brienz aufbringen,45 prozent des 188 mio franken bezahlt der bund und der rest in rund 4 mio franken müsste die schwellenkooperation von hochstetten schon anderen und brienz aufbringen,2782  7d52dfdb-aa23-4bf4-8820-74cd0c02de96
0.383,0.25,klingt wäre,2,hätte tönt,2,das wäre natürlich noch schön und klingt gut,das hätte natürlich noch schön und tönt gut,540  35903058-4ac4-439d-a878-aa015c7096fd
0.383,0.25,auflagen an,2,aufgabe eine,2,die svp hat sich an sämtliche auflagen gehalten,die svp hat sich eine sämtliche aufgabe gehalten,1927  49189a4e-14c0-4561-9946-e281341ad4eb
0.383,0.22,ausschankzeiten dann dezibel restaurationsbetriebe,4,restrationsbetriebe dezibell ausschankseiten,3,diese spezialregelung betrifft die öffnungszeiten die ausschankzeiten in und ausserhalb der restaurationsbetriebe und dann auch die maximalen dezibel in und ausserhalb der gaststätten,diese spezialregelung betrifft öffnungszeiten die ausschankseiten in und ausserhalb der restrationsbetriebe und auch die maximalen dezibell in und ausserhalb der gaststätten,1846  ca8948b3-12c6-4f92-817d-4bddb9b192c4
0.383,0.18,dafür da,2,vergessen,1,denn genau dafür sind die organe da die das auch untersuchen,denn genau vergessen sind die organe die das auch untersuchen,2307  ad7e5624-2ece-41a4-a22f-fdce555d3620
0.382,0.35,aus sicht dieser es ist,5,von sein daher,3,aus dieser sicht muss man davon ausgehen dass es noch nicht sicher ist ob diese situation auf bundesebene wirklich wieder korrigiert werden kann,von daher muss man davon ausgehen dass man noch nicht sicher sein muss ob diese situation wirklich auf bundesebene wieder korrigiert werden kann,2654  b229fd6b-8db5-401f-9a5a-99c114814c5d
0.382,0.55,für jederzeit zusatzmassnahmen,3,zeit in jeder zur,4,regionale partner und fachleute sind jederzeit verfügbar für unterstützung und zusatzmassnahmen,regionale partner und fachleute sind in jeder zeit zur unterstützung verfügbar,760  16334e0b-b540-45bf-8394-221fcd6492ae
0.382,0.36,ob dies tun es,4,die machen das,3,es ist in seiner absoluten freiheit ob er dies tun will,das ist in seiner absoluten freiheit die er das machen will,1242  a0d1f9f0-648d-41b2-9ada-6bcd1835f30b
0.382,0.4,regulierungen entgegengewirkt,2,regulierung in gegengewirkt eine,4,mittels einer checkliste soll einer zunahme der regulierungen entgegengewirkt werden,mittels eine checkliste soll einer zunahme der regulierung in gegengewirkt werden,2451  a915797e-cadc-4919-a012-89a75ff67584
0.382,0.43,des weiteren dann es demnächst bekommen,6,jetzt nöchstens das erhalten der,5,des weiteren ist es auch im punkt 3 zum beispiel im geschäftsbericht 2019 den wir dann demnächst bekommen werden bereits umgesetzt,ist auch im punkt 3 zum beispiel der geschäftsbericht 2019 den wir jetzt nöchstens erhalten werden ist das bereits umgesetzt,1519  596e92c6-d97a-4dea-9a01-ea2f93cb6efe
0.382,0.35,punkten idee den erwähnt 13,5,reidee punkt 1,3,für die umsetzung dieser idee braucht es aber wie in den punkten 13 der motion erwähnt im taxiwesen diverse anpassungen,für die umsetzung der reidee braucht es aber wie in punkt 1 dieser motion im taxiwesen diverse anpassungen,987  002be412-187f-4350-bea3-a0d623cdd481
0.382,0.4,in einem kanton,3,des kantons rahmen im,4,sie wissen alle dass wir in einem reformierten kanton leben,sie wissen alle dass wir im rahmen des reformierten kantons leben,1052  463a7f74-69d3-4cf0-961f-4b05af7ee402
0.382,0.31,fiel emotionalem unterschiedlichsten,3,gefallen unterschiedlichen emotionalen der ist,5,dieser entscheid fiel gestützt auf die unterschiedlichsten argumente gute und wahre vor allem mit emotionalem hintergrund,dieser entscheid ist gestützt auf die unterschiedlichen argumente gefallen gute und wahre vor allem mit der emotionalen hintergrund,2958  4a0e6e0a-c590-4fb6-9469-2b78cbb6800a
0.382,0.44,85 stellung,2,80 stellungen fünf und,4,so hat der regierungsrat zu 85 bundesvernehmlassungen stellung genommen,so hat der regierungsrat zu fünf und 80 bundesvernehmlassungen stellungen genommen,2839  312048b8-cc7a-4a81-90ff-3671a924db5e
0.381,0.33,sollte dieser einen aufzeigt wenn,5,will dass sollten den aufzeigen bei,6,der kanton bern ist mehrheitsaktionär der bkw und wenn die legislative klar einen willen aufzeigt sollte dieser auch gewisse konsequenzen haben,der kanton bern ist mehrheitsaktionär bei der bkw und will die legislative klar den willen aufzeigen dass auch gewisse konsequenzen haben sollten,2842  b63ea959-48dd-42af-821b-66c1aff7086c
0.381,0.27,noch,1,bio und,2,wenn er eine neue wohnungseinrichtung will kann er die auch noch über die sozialhilfe finanzieren,wenn eine neue und wohnungseinrichtung will kann er bio auch über die sozialhilfe finanzieren,1148  5ab501e2-50a0-4483-acc9-1ad814527d69
0.381,0.43,durch wen wir gesehen der vorangegangenen bei,7,vorgesehen über sie während daraus würden traktuelle,7,die auswirkungen die sich ergeben wenn solche informationen durch wen auch immer an die öffentlichkeit gelangen haben wir bei der vorangegangenen debatte gesehen,die auswirkungen die sich daraus ergeben würden wenn solche informationen während auch immer an die öffentlichkeit gelangen sie haben über traktuelle debatte vorgesehen,3121  cfb8f807-e062-45ed-a44a-cba41f1f8290
