WER,BLEU,diff_ref_hyp,diff_hyp_ref,reference,hypothese,id
0.36,0.0,den bitte sie namen,weitere diesen rahmen,ich bitte sie im namen der kommission den antrag zu unterstützen,ich weitere im rahmen der kommission diesen antrag zu unterstützen,147  094a5bdf-ffd4-4993-9d51-23acb9f61aaa
0.36,0.0,diesen,den,zu diesen zwei anträgen die eingereicht wurden von der bak diesen stimmen wir zu,zu den zwei anträgen die von der bak eingereicht wurden stimmen wir zu,46  1829ed1c-ac17-42f4-822f-e997ef07d653
0.36,0.312,bww eine,berner anderen wegen im,wir erwarten von den bww in zukunft eine wesentlich flexiblere haltung,wir erwarten von den berner anderen wegen in zukunft im wesentlich flexiblere haltung,925  21c6c5ab-d030-4289-b741-fbab263b44a8
0.36,0.295,den an eine es,die am,nun ist es eine forderung an den neuen gefdirektor dies anzugehen,nun ist die forderung am neuen gefdirektor dies anzugehen,823  5b08dd66-2891-4674-a68e-07d017f81c32
0.36,0.474,asylg 14,40 des bundes gesetz,das asylg beschreibt in artikel 14 absatz 2 detailliert welche voraussetzungen dafür nötig sind,das gesetz des bundes beschreibt das in artikel 40 absatz 2 detailliert welche voraussetzungen dafür nötig sind,1596  6ddebdf8-cbfd-4e5f-85d8-e0f1850f9360
0.36,0.441,wildtierschutz verordnung über wtschv den,wildschutztierverordnung,wir sind uns bewusst dass die verordnung über den wildtierschutz wtschv angepasst werden muss,wir sind uns bewusst dass die wildschutztierverordnung angepasst werden muss,845  9552c188-69d8-4134-b080-77f79c008817
0.36,0.0,wird von uns,werden unseren,aus diesen gründen wird eine mehrheit von uns diesen kredit ablehnen,aus unseren gründen werden eine mehrheit diesen kredit ablehnen,1367  5ef24490-15c4-4e76-ae21-40d35be3c8d9
0.36,0.448,je zeitungsberichte desto,die politiksbericht den hier,zeitungsberichte werden je länger desto mehr weit weg von bern geschrieben,den politiksbericht werden die länger hier mehr weit weg von bern geschrieben,2807  bf9bf6d8-db13-48ea-8bf3-a1cfacf6ca86
0.36,0.0,ganz in regierungsrats ein,regierungsrates einen,in der antwort des regierungsrats stört mich ein satz ganz besonders,der antwort des regierungsrates stört mich einen satz besonders,2153  5ad6841c-7359-41df-8359-d56a83b88d69
0.36,0.312,diese ansonsten,sonst die grossrat und,ansonsten haben wir diese jahresrechnung mit grossem wohlwollen zur kenntnis genommen,sonst haben wir die jahresrechnung mit grossem wohlwollen und grossrat zur kenntnis genommen,2966  74e3a90a-b8a8-4ba4-a183-3e22069fa0d5
0.36,0.286,kategorisieren dies,grategorisieren regionen eine es,dies wird uns die möglichkeit geben die verschiedenen gemeinden zu kategorisieren,es wird uns eine möglichkeit geben die verschiedenen regionen gemeinden zu grategorisieren,452  2b1e27f6-2d44-45e2-9a3b-1bb119923848
0.36,0.484,den girls an im,dem die gehören aus,als vater von mehreren kindern davon zwei girls im alter von 15 und 16 jahren darf ich feststellen dass diese thematik an den schulen sehr verantwortungsvoll behandelt wird,als vater von mehreren kindern davon zwei gehören aus dem alter von 15 jahren und 16 darf ich feststellen dass diese thematik sehr verantwortungsvoll die schulen behandelt wird,717  94481850-f5dc-49b3-8acc-da0f4d4311d7
0.36,0.469,schon vornehmen bei,in machen auch,schon aus diesem grund muss man bei der finanzierung anpassungen vornehmen,aus diesem grund muss man auch in der finanzierung anpassungen machen,2170  80dd72c2-ff48-4299-8289-c5c2cfdbb671
0.36,0.0,geschätzten ergibt bis steuerertrag 25,gibt gesetzessteuerertrag,nur schon das ergibt einen geschätzten steuerertrag von gegen 24 bis 25 mio franken,nur schon das gibt einen gesetzessteuerertrag von gegen 24 mio franken,791  87c93d3b-08cd-4f95-9bfb-68c84ebb5ab0
0.36,0.448,anderen hatte sich geöffnet,darbeiten andere als ging,die gesellschaftliche schere zwischen arbeit und kapital hatte sich immer weiter geöffnet zwischen den unternehmens und landbesitzern auf der einen seite und den arbeitnehmenden auf der anderen seite,die gesellschaftliche schere zwischen kapital und arbeit ging immer weiter auf als zwischen den unternehmens und landbesitzern auf der einen seite und die arbeitnehmenden darbeiten auf die andere seite,1158  35904a4c-09f3-4783-8546-f3b54deb3137
0.36,0.571,aufgezeigt auch er hat,aufzeigt der und redak,er hat auch aufgezeigt wie die situation in anderen kantonen aussieht,und der redak aufzeigt wie die situation in anderen kantonen aussieht,1032  5d3a1146-bd6a-41ea-9609-6184b11754c9
0.36,0.0,weiterhin so das weitergeflogen,weitergeflocken davon es,so wird weiterhin genau gleich günstig weitergeflogen und das ist gut,davon wird genau gleich günstig weitergeflocken und es ist gut,306  2dcd46f1-2e32-476e-a717-681aa5e2076b
0.36,0.0,den aus welches sind,also was hinter,und welches sind die konkreten massnahmen aus den empfehlungen des berichts,und was hinter die konkreten massnahmen also empfehlungen des berichts,3024  4b510466-e1e7-4f7f-b17b-975c2c776dc6
0.36,0.266,ja und,,die entwicklung und forschung für diese geräte kann ja nicht aufgabe des kantons sein,diese entwicklung diese forschung für die geräte kann nicht die aufgabe des kantons sein,1957  5970dbd1-e9b5-46ac-a53d-478b0db8c399
0.36,0.264,erhalten nachdem welcher kampagne es ein,kampagnen für wäre bekommen ihren,was bringt es ihnen wenn sie ein jahr oder anderthalb später wissen nachdem die verwaltung endlich ausgewertet hat wie viel geld welche kampagne oder welcher abstimmungskampf erhalten hat,was bringt ihnen wenn sie ihren jahr anderthalb später wissen wenn die verwaltung endlich ausgewertet hat wäre wie viel geld für welche kampagnen oder für welche abstimmungskampf bekommen hat,2007  225b65dc-867e-4b0e-9a73-b9719a154446
0.36,0.287,der lex entlang,lange letztes und da 1,man könnte auch sagen lex a1 jede gemeinde entlang der a1 könnte betroffen sein,man könnte auch sagen letztes a1 jede gemeinde und lange da 1 betroffen sein,317  4debb0a2-ea0d-4c1f-af51-a54e62d26b8f
0.36,0.424,die unihockeytrainer ein,uniokeit diese trenner eine,es kann durchaus sein dass ein unihockeytrainer die schüler faszinieren kann,es kann durchaus sein dass eine uniokeit trenner diese schüler faszinieren kann,102  a8b754f2-4f58-44da-9762-b71ad4289c4f
0.36,0.347,mit denen diejenigen kenne hatte,könne damit habe,ich kann nur für diejenigen gemeinden sprechen mit denen ich direkt zu tun hatte oder wo ich die leute gut genug kenne,ich kann nur für die gemeinden sprechen wo ich direkt damit zu tun habe oder wo ich die leute genug gut könne,2032  2c8fb9ea-d354-4249-ad97-229669f5bde1
0.36,0.37,darauf richten der aufmerksamkeit datenaustausch,aufrichten aufmerksamkeiten datenauszutun,die sichere kommunikation und der sichere datenaustausch darauf müssen wir ganz grosse aufmerksamkeit richten,die sichere kommunikation und sichere datenauszutun müssen wir ganz grosse aufmerksamkeiten aufrichten,2705  5bc3b62f-d2a6-4a55-aedb-0cf552bf8fa8
0.36,0.58,einem in casemixindex,gesindex kein mehr im,der casemixindex bezeichnet die durchschnittliche summe der behandlungskomplexität aller behandelten patienten in einem spital,der kein mehr gesindex bezeichnet die durchschnittliche summe der behandlungskomplexität aller behandelten patienten im spital,3274  6673f260-ac50-4bf6-b270-70ee545e2c1f
0.36,0.519,handelt wie ist,wurde dass,wie sichtbar geworden ist handelt es sich um eine komplexe materie,es wurde sichtbar geworden dass es sich um eine komplexe materie,38  05845a8b-6ccd-48df-8883-3e543674886f
0.36,0.55,ziffern tarif unfallversicherungsanstalt den kvgbereichs suva schweizerischen,die über ziffer kvg krankenversicherung bundesgesetzes,zu den ziffern 2 und 3 ist zu sagen dass der kanton bern bereits heute ausserhalb des kvgbereichs den tarif der schweizerischen unfallversicherungsanstalt suva anwendet,zu ziffer 2 und 3 ist zu sagen dass der kanton bern bereits heute ausserhalb des bundesgesetzes über die krankenversicherung kvg bereits anwendet,1024  96638bd9-e7a1-4dc1-a5fe-3b5fbada691d
0.36,0.391,anstellen schluss solle zum,soll machen dass dazu,beim vorherigen geschäft kamen wir zum schluss die sak solle einmal unabhängige berechnungen anstellen,beim vorherigen geschäft kamen wir dazu dass die sak einmal unabhängige berechnungen machen soll,2387  77afa2a1-282a-4324-8750-a050fba6d191
0.36,0.342,durch weit aber stück diesen,bisschen den,aber auch die anderen gemeinden werden durch diesen platz ein stück weit belastet werden,auch die anderen gemeinden werden den platz ein bisschen belastet werden,2282  36ea68bc-55f4-4e8a-a00d-d2d8b08f6245
0.36,0.361,die diese,wir dort,diese müssen geschaffen werden und die vorhandenen sollten auch angepasst werden,wir müssen geschaffen werden und dort sollten vorhandenen auch angepasst werden,2472  7cbe689a-4236-4616-9840-1e82038c1e1b
0.36,0.496,bisschen dort einen,daran in sind einem sie ort,die bak ist klar der meinung dass man nicht hier ein wenig notstand haben kann und dort ein bisschen einen anderen notstand,die bak ist klar der meinung dass man nicht ein wenig hier notstand haben kann und daran sind sie in einem anderen ort,2399  87356d5a-a60b-49c0-8fb9-bcd1d38391fa
0.36,0.256,dürfen ob auch eine,keine mehr dass,oder wollen wir demnächst auch darüber diskutieren ob regierungsräte eine eigene meinung haben dürfen,oder wollen wir demnächst darüber diskutieren dass regierungsräte keine eigene meinung mehr haben,881  3dd8d79d-79e0-414f-b1da-1329841767e3
0.36,0.29,äussern sollen fraktionen können,soll in erissern fraktion,dabei sollen sich die fraktionen zu diesem bestimmten thema äussern können,dabei soll sich die fraktion zu diesem bestimmten thema in erissern,3030  87c3a895-5979-4b77-9b93-b45dd0d6ea91
0.37,0.441,regierungsantwort ihm deshalb das,dem antwort regierung es,das ist ein wichtiges anliegen und deshalb wird ihm gemäss der regierungsantwort bereits heute die notwendige beachtung geschenkt sodass die beiden punkte angenommen und aus unserer sicht abgeschrieben werden können,es ist ein wichtiges anliegen und dem wird heute gemäss der antwort der regierung bereits die notwendige beachtung geschenkt sodass der beiden punkte angenommen werden können und aus unserer sicht abgeschrieben werden,2448  4e04acc7-6355-4ad5-9e25-ccc3d80901e0
0.37,0.303,es könnte dort hinten man,jetzt diese wir das hinter und,es ist ganz klar die situation hinten in kappelen ist nicht so dass man dort die leute beherbergen könnte,das ist ganz klar die situation hinter in kappelen und nicht so dass wir jetzt diese leute beherbergen,2523  4a1410b8-eac7-402f-a12c-0ebdd8e95793
0.37,0.477,etwas weniger grossen wenn somit schon,grössen kleinmeniger,wenn schon sprechen wir somit von einem etwas weniger grossen ausbau und nicht von einem abbau in der bildung,wir sprechen von einem kleinmeniger grössen ausbau und nicht von einem abbau in der bildung,250  0a6bc6ae-3ceb-4fc7-86f2-3edd3abcf0d8
0.37,0.349,gehässige ton angriffige,angriffigton,der gehässige teilweise gar persönlich angriffige ton gerade auf dieser stufe und insbesondere eigentlich ausschliesslich gerade vonseiten der gymnasien,teilweise gar persönlich angriffigton gerade auf dieser stufe und gerade insbesondere und eigentlich ausschliesslich vonseiten der gymnasien,2269  9dc2028e-c84e-4765-b184-a0d2696baf0b
0.37,0.575,freikirchen einen wichtigen gemeinschaften auch obwohl,der,obwohl auch freikirchen und gemeinschaften einen wichtigen beitrag zum gemeinwohl leisten bleibt ihnen die staatliche unterstützung und anerkennung versagt,der beitrag zum gemeinwohl leisten bleibt ihnen die staatliche unterstützung und anerkennung versagt,1878  ddabcf0a-c75e-43c9-9360-223b4ee2bbb5
0.37,0.34,drücken übertriebene beiden aufs gas,gasdrück übertrittene bestehen auf zwei diejenigen das,denn gerade die leute die übertrieben aufs gas drücken und übertriebene lärmemissionen verursachen kommen hauptsächlich aus diesen beiden ländern,denn gerade diejenigen leute die übertrieben auf das gasdrück und übertrittene lärmemissionen verursachen kommen hauptsächlich aus diesen zwei ländern bestehen,1419  0c55d87a-75f8-4a36-9d94-75880479ed2f
0.37,0.479,ich kontakte aufgrund meiner hochtouren weiss,meinen weissen hochdauern kontakten den aus,aufgrund meiner kontakte zu verschiedenen spitälern weiss ich dass die vorbereitungen zur umsetzung dieser strategie überall auf hochtouren laufen,aus meinen kontakten zu den verschiedenen spitälern weissen dass die vorbereitungen zur umsetzung dieser strategie überall auf hochdauern laufen,3190  5cda63e7-8a59-44aa-8cd8-a6fcc9611b63
0.37,0.397,rahmenabkommens weitere gaben europäischen union,haben rahmenabkommen weiteren gegeben den,anlass zur diskussion in der sak gaben unter anderem die position und weitere schritte des regierungsrates bezüglich des rahmenabkommens zwischen der schweiz und der europäischen union eu,anlass zur diskussion in der sak haben unter anderem position und die weiteren schritte des regierungsrates bezüglich rahmenabkommen zwischen der schweiz und den eu gegeben,519  5c351a2f-db1b-455f-b261-24b9725b1773
0.37,0.584,6 von umfang im,50,die einsparungen im umfang von 6 mio franken müssen gemacht werden können ohne dass die versorgungspflicht dadurch gefährdet wird,50 mio franken einsparungen müssen gemacht werden können ohne dass die versorgungspflicht dadurch gefährdet wird,3174  cc5ea93d-9fbc-408d-abc8-2c35b6ae7b49
0.37,0.388,konsumverhalten nach marktfremde unserem eine,konsument in neuem verhalten marktsändige,nach unserem verständnis würde ein solches konsumverhalten die energiewende unterstützen und nicht eine staatliche preisvorgabe für eine marktfremde stromproduktion,in neuem verständnis würde ein solches konsument verhalten die energiewende unterstützen und nicht die staatliche preisvorgabe für marktsändige stromproduktion,2428  63e3cb52-004d-48b7-885c-d743a3033540
0.37,0.449,wollten es so dort,die daten haben wollen,auch dort sind frauen und männer in separaten kategorien wenn sie es so genau wissen wollten frau grossrätin zybach,auch daten sind die frauen und männer in separaten kategorien wenn sie genau haben wollen und wissen frau grossrätin zybach,1758  a90667d4-d2fd-4570-8b87-55cf3e318f62
0.37,0.322,vom übertragung erlasse landeskirchen,des landeskirche aber erlassen übergang kantons,die übertragung der aufgaben vom kanton an die landeskirchen hat zur folge dass der kanton zahlreiche erlasse aufheben kann,der übergang der aufgaben des kantons an die landeskirche hat aber zur folge dass der kanton zahlreiche erlassen aufheben kann,1249  b3c140a0-bbb7-47ad-8f60-601026f3120a
0.37,0.507,alle genügend wurde ph was anbelangt,genug fonds für diese auch ist,was die problematik wie sie im vorstoss aufgenommen wurde anbelangt sind wir von der fdp überzeugt dass die erz die ph und alle lehrkräfte genügend sensibilisiert sind,die fonds für diese problematik wie sie im vorstoss aufgenommen ist sind wir von der fdp überzeugt dass die erz und auch lehrkräfte genug sensibilisiert sind,2931  2e3a5933-75d3-41ab-a763-6c688cc44d69
0.37,0.36,ersetz durch unter dem würden motorräder,ja in ersetzt motoräder der können,es wäre schön wenn wie unter dem punkt 2 verlangt alle autos und motorräder durch ebikes ersetz werden würden,es wäre ja schön wenn wie in punkt 2 verlangt alle autos und motoräder der ebikes ersetzt werden können,1122  4f6b04bf-11b3-4cae-b289-7080c3f94a95
